발생월,발생일,시도,시군구,사고건수,사망자수,중상자수,경상자수,부상신고자수
09,22,인천,미추홀구,3,0,0,3,2
09,22,인천,부평구,2,0,0,2,0
09,22,인천,남동구,6,0,1,4,1
09,22,인천,서구,8,0,3,9,0
09,22,인천,연수구,2,0,0,2,0
09,22,인천,계양구,1,0,0,1,0
09,22,광주,동구,1,0,0,1,0
09,22,광주,서구,5,0,2,4,1
09,22,광주,북구,8,0,0,12,2
09,22,광주,광산구,9,0,0,12,2
09,22,광주,남구,3,0,2,1,0
09,22,대전,동구,1,0,1,1,0
09,22,대전,중구,3,0,0,3,0
09,22,대전,서구,6,0,1,6,0
09,22,대전,유성구,6,0,1,10,0
09,22,대전,대덕구,8,0,1,14,1
09,22,울산,남구,6,0,2,7,1
09,22,울산,동구,2,0,0,2,0
09,22,울산,북구,2,0,0,4,0
09,22,울산,울주군,1,0,0,1,0
09,22,세종,세종시,6,0,1,3,6
09,23,서울,종로구,4,0,1,5,0
09,23,서울,용산구,2,0,0,2,0
09,23,서울,성동구,4,0,2,3,0
09,23,서울,동대문구,7,0,2,6,1
09,23,서울,성북구,4,0,3,5,0
09,23,서울,도봉구,2,0,1,2,0
09,23,서울,은평구,5,0,1,5,1
09,23,서울,서대문구,3,0,0,7,0
09,23,서울,마포구,3,0,1,2,0
09,23,서울,강서구,6,0,2,4,0
09,23,서울,구로구,4,0,0,5,0
09,23,서울,영등포구,3,0,0,3,0
09,23,서울,동작구,5,0,2,4,0
09,23,서울,관악구,9,0,2,7,0
09,23,서울,강남구,7,0,3,6,1
09,23,서울,강동구,2,0,0,2,0
09,23,서울,송파구,10,0,0,10,0
09,23,서울,서초구,10,0,0,12,1
09,23,서울,양천구,4,0,0,5,0
09,23,서울,중랑구,10,0,0,8,3
09,23,서울,강북구,7,1,2,5,0
09,23,서울,금천구,1,0,0,3,0
09,23,부산,동구,2,0,0,3,0
09,23,부산,영도구,2,0,0,2,0
09,23,부산,부산진구,5,0,0,5,0
09,23,부산,동래구,1,0,1,0,0
09,23,부산,남구,2,0,0,2,0
09,23,부산,북구,2,0,0,2,0
09,23,부산,해운대구,3,0,2,4,0
09,23,부산,사하구,2,0,0,2,0
09,23,부산,금정구,4,1,1,2,0
09,23,부산,강서구,4,0,2,5,0
09,23,부산,연제구,2,0,0,2,0
09,23,부산,수영구,2,0,1,1,0
09,23,부산,사상구,4,0,2,2,1
09,23,부산,기장군,3,0,2,1,0
09,23,경기,수원시,23,0,8,23,2
09,23,경기,성남시,13,0,3,13,1
09,23,경기,의정부시,8,0,1,6,1
09,23,경기,안양시,6,0,3,3,0
09,23,경기,부천시,10,0,2,11,0
09,23,경기,안산시,16,0,6,13,1
09,23,경기,평택시,13,0,4,11,2
09,23,경기,광명시,5,0,1,8,1
09,23,경기,구리시,2,0,0,2,0
09,23,경기,양주시,10,0,3,7,2
09,23,경기,여주시,2,0,0,3,0
09,23,경기,화성시,8,0,1,16,2
09,23,경기,시흥시,7,0,3,7,0
09,23,경기,파주시,2,0,1,0,1
09,23,경기,고양시,7,0,3,5,0
09,23,경기,광주시,4,0,1,6,0
09,23,경기,연천군,2,1,2,3,2
09,23,경기,포천시,2,0,0,2,0
09,23,경기,양평군,1,0,1,0,0
09,23,경기,이천시,5,0,0,6,0
09,23,경기,용인시,11,0,1,11,2
09,23,경기,안성시,2,0,1,1,0
09,23,경기,김포시,8,0,3,4,1
09,23,경기,동두천시,1,0,0,1,0
09,23,경기,과천시,2,0,0,2,0
09,23,경기,군포시,1,0,0,1,0
09,23,경기,남양주시,4,0,4,4,0
09,23,경기,오산시,1,0,1,1,0
09,23,경기,의왕시,2,0,0,5,0
09,23,경기,하남시,6,0,2,4,1
09,23,강원,춘천시,6,0,0,5,1
09,23,강원,원주시,3,0,0,4,0
09,23,강원,동해시,1,0,0,1,0
09,23,강원,강릉시,2,0,1,1,0
09,23,강원,속초시,2,0,1,2,0
09,23,강원,삼척시,2,0,0,2,0
09,23,강원,평창군,1,0,0,1,0
09,23,강원,정선군,1,0,1,0,0
09,23,충북,청주시,15,0,10,21,1
09,23,충북,충주시,2,0,0,3,0
09,23,충북,제천시,2,0,0,3,0
09,23,충북,괴산군,1,0,0,2,0
09,23,충북,음성군,3,0,2,1,0
09,23,충북,단양군,1,0,0,1,0
09,23,충남,천안시,14,0,4,14,2
09,23,충남,아산시,4,0,0,6,0
09,23,충남,보령시,2,0,0,3,0
09,23,충남,공주시,2,0,0,2,0
09,23,충남,서산시,1,0,0,1,0
09,23,충남,태안군,1,0,0,1,0
09,23,충남,논산시,3,0,2,1,0
09,23,충남,부여군,2,0,0,2,0
09,23,충남,서천군,1,0,0,2,0
09,23,충남,홍성군,1,0,0,1,0
09,23,충남,예산군,3,0,1,2,0
09,23,충남,당진시,3,0,1,4,0
09,23,충남,계룡시,1,0,1,0,0
09,23,전북,전주시,9,0,3,13,0
09,23,전북,군산시,5,0,0,6,0
09,23,전북,정읍시,2,1,0,4,0
09,23,전북,김제시,1,0,0,1,0
09,23,전북,임실군,1,0,0,2,0
09,23,전북,순창군,1,0,1,0,0
09,23,전북,고창군,1,0,0,1,0
09,23,전북,부안군,1,0,0,1,0
09,23,전북,익산시,1,0,0,1,0
09,23,전남,목포시,3,0,1,2,0
09,23,전남,여수시,3,0,3,3,0
09,23,전남,순천시,5,0,1,8,0
09,23,전남,나주시,2,0,0,2,0
09,23,전남,광양시,1,0,0,3,0
09,23,전남,담양군,1,0,2,0,0
09,23,전남,고흥군,4,1,1,2,1
09,23,전남,화순군,1,0,1,1,0
09,23,전남,해남군,1,0,0,1,0
09,23,전남,영암군,1,0,1,0,0
09,23,전남,무안군,1,0,0,1,0
09,23,전남,영광군,1,0,0,0,1
09,23,전남,장성군,1,0,0,2,0
09,23,전남,진도군,1,0,0,1,0
09,23,경북,포항시,6,0,2,4,0
09,23,경북,경주시,6,0,2,8,0
09,23,경북,김천시,1,0,1,1,0
09,23,경북,안동시,1,0,0,1,0
09,23,경북,구미시,8,0,2,5,1
09,23,경북,영주시,3,1,5,0,0
09,23,경북,영천시,2,0,1,0,2
09,23,경북,문경시,1,0,0,0,1
09,23,경북,상주시,1,0,0,0,1
09,23,경북,의성군,1,0,1,0,0
09,23,경북,청도군,1,0,0,1,0
09,23,경북,고령군,1,0,1,0,0
09,23,경북,성주군,2,0,0,5,0
09,23,경북,칠곡군,1,0,0,2,0
09,23,경남,진주시,2,1,0,1,0
09,23,경남,통영시,4,0,1,5,0
09,23,경남,김해시,6,0,1,5,1
09,23,경남,밀양시,3,0,3,1,0
09,23,경남,거제시,1,0,1,0,0
09,23,경남,창녕군,1,0,0,1,0
09,23,경남,양산시,1,0,0,0,1
09,23,경남,사천시,1,0,1,0,0
09,23,경남,남해군,1,0,1,0,0
09,23,경남,하동군,1,0,0,1,0
09,23,경남,산청군,2,0,1,1,0
09,23,경남,거창군,1,0,0,0,1
09,23,경남,창원시(통합),9,2,3,11,0
09,23,제주,제주시,7,0,1,6,1
09,23,제주,서귀포시,5,0,4,2,0
09,23,대구,동구,4,0,2,3,0
09,23,대구,서구,4,0,0,4,0
09,23,대구,북구,4,0,1,3,1
09,23,대구,수성구,8,0,1,8,1
09,23,대구,달서구,5,0,0,6,0
09,23,대구,달성군,1,0,0,1,0
09,23,인천,미추홀구,6,0,2,5,0
09,23,인천,부평구,3,0,1,3,0
09,23,인천,남동구,5,0,1,6,1
09,23,인천,서구,4,0,0,7,0
09,23,인천,연수구,1,0,0,1,0
09,23,인천,계양구,2,0,0,2,0
09,23,인천,강화군,1,0,0,3,0
09,23,인천,옹진군,1,0,1,1,0
09,23,광주,동구,3,0,1,2,0
09,23,광주,서구,11,0,1,11,1
09,23,광주,북구,7,0,1,7,0
09,23,광주,광산구,7,0,2,7,0
09,23,광주,남구,1,0,0,1,0
09,23,대전,동구,3,0,1,4,0
09,23,대전,중구,2,0,0,2,0
09,23,대전,서구,7,0,5,7,0
09,23,대전,유성구,3,0,0,4,0
09,23,대전,대덕구,4,0,0,4,0
09,23,울산,중구,2,0,0,5,0
09,23,울산,남구,4,0,2,2,0
09,23,울산,북구,3,0,0,6,0
09,23,울산,울주군,4,0,0,8,2
09,23,세종,세종시,5,0,1,4,0
09,24,서울,종로구,2,0,0,2,0
09,24,서울,중구,6,0,1,5,0
09,24,서울,성동구,2,0,0,3,0
09,24,서울,동대문구,3,0,0,3,0
09,24,서울,성북구,6,0,2,8,1
09,24,서울,은평구,2,0,2,0,0
09,24,서울,서대문구,4,0,0,5,0
09,24,서울,마포구,3,0,0,3,0
09,24,서울,강서구,1,0,0,1,0
09,24,서울,구로구,2,0,0,2,0
09,24,서울,영등포구,16,0,4,22,1
09,24,서울,동작구,5,0,2,5,1
09,24,서울,강남구,13,0,2,12,1
09,24,서울,강동구,2,0,1,1,0
09,24,서울,송파구,5,0,2,4,1
09,24,서울,서초구,2,0,0,3,0
09,24,서울,양천구,5,0,4,2,0
09,24,서울,중랑구,5,0,1,4,1
09,24,서울,노원구,3,0,0,6,0
09,24,서울,광진구,1,0,1,0,0
09,24,서울,강북구,3,0,0,5,0
09,24,서울,금천구,6,0,1,4,3
09,24,부산,중구,4,0,1,5,0
09,24,부산,서구,1,0,0,1,0
09,24,부산,동구,1,0,0,1,0
09,24,부산,부산진구,6,0,0,12,1
09,24,부산,동래구,2,0,0,4,1
09,24,부산,남구,3,0,0,4,0
09,24,부산,북구,1,0,0,1,0
09,24,부산,해운대구,4,0,1,3,0
09,24,부산,사하구,1,0,1,0,0
09,24,부산,금정구,3,0,0,2,1
09,24,부산,강서구,3,0,0,3,0
09,24,부산,연제구,2,0,1,2,0
09,24,부산,수영구,1,0,0,4,0
09,24,부산,사상구,2,0,1,1,1
09,24,부산,기장군,4,0,2,3,0
09,24,경기,수원시,11,0,4,12,1
09,24,경기,성남시,10,0,5,7,0
09,24,경기,의정부시,5,0,1,9,0
09,24,경기,안양시,1,0,0,2,0
09,24,경기,부천시,13,0,1,14,1
09,24,경기,안산시,15,0,6,11,1
09,24,경기,평택시,11,0,3,11,1
09,24,경기,광명시,1,0,1,0,0
09,24,경기,구리시,5,0,3,8,0
09,24,경기,양주시,4,0,3,1,1
09,24,경기,여주시,2,0,0,8,0
09,24,경기,화성시,4,0,0,9,0
09,24,경기,시흥시,7,0,1,12,1
09,24,경기,파주시,4,0,0,6,1
09,24,경기,고양시,17,0,3,19,5
09,24,경기,광주시,5,0,2,5,0
09,24,경기,포천시,2,0,0,2,0
09,24,경기,가평군,5,0,1,4,1
09,24,경기,양평군,4,0,2,5,0
09,24,경기,이천시,1,0,0,2,0
09,24,경기,용인시,11,0,3,12,14
09,24,경기,안성시,5,0,1,15,0
09,24,경기,김포시,6,0,1,6,0
09,24,경기,동두천시,1,0,1,0,0
09,24,경기,과천시,1,0,0,1,0
09,24,경기,군포시,2,0,0,5,0
09,24,경기,남양주시,4,0,0,7,0
09,24,경기,오산시,4,0,1,5,0
09,24,경기,의왕시,1,0,0,2,0
09,24,경기,하남시,1,0,0,1,0
09,24,강원,춘천시,2,0,1,1,1
09,24,강원,원주시,5,0,2,7,0
09,24,강원,동해시,1,1,0,0,0
09,24,강원,강릉시,3,0,1,2,0
09,24,강원,태백시,2,0,0,2,0
09,24,강원,삼척시,1,1,0,0,0
09,24,강원,홍천군,1,0,0,1,0
09,24,강원,횡성군,1,0,0,1,0
09,24,강원,영월군,4,0,1,2,1
09,24,강원,평창군,1,0,0,2,0
09,24,강원,철원군,1,0,0,1,0
09,24,강원,인제군,1,1,0,0,0
09,24,강원,양양군,1,0,0,2,0
09,24,충북,청주시,5,0,1,6,0
09,24,충북,충주시,5,0,4,7,0
09,24,충북,제천시,5,0,2,6,1
09,24,충북,괴산군,1,0,0,1,0
09,24,충북,음성군,3,0,1,2,0
09,24,충북,증평군,1,0,0,3,0
09,24,충남,천안시,11,0,0,19,1
09,24,충남,아산시,3,0,0,6,0
09,24,충남,보령시,2,0,0,3,0
09,24,충남,공주시,3,1,1,3,0
09,24,충남,서산시,6,0,1,6,2
09,24,충남,태안군,3,0,1,4,0
09,24,충남,논산시,1,0,0,1,0
09,24,충남,청양군,2,0,4,0,0
09,24,충남,홍성군,1,0,0,1,0
09,24,충남,예산군,1,0,0,1,0
09,24,전북,전주시,5,1,1,4,0
09,24,전북,군산시,3,0,0,3,0
09,24,전북,정읍시,1,0,0,4,0
09,24,전북,남원시,2,0,1,2,0
09,24,전북,진안군,1,0,0,1,0
09,24,전북,고창군,1,0,0,3,0
09,24,전북,부안군,1,0,1,0,0
09,24,전남,목포시,2,0,0,3,1
09,24,전남,여수시,4,0,0,2,2
09,24,전남,순천시,4,0,0,5,0
09,24,전남,나주시,1,0,0,1,0
09,24,전남,광양시,1,0,0,4,0
09,24,전남,담양군,1,0,0,2,0
09,24,전남,화순군,1,0,1,0,0
09,24,전남,장흥군,2,0,0,2,0
09,24,전남,강진군,2,0,2,0,0
09,24,전남,영암군,1,0,1,1,1
09,24,전남,장성군,2,0,0,4,0
09,24,전남,신안군,1,0,1,0,0
09,24,경북,포항시,7,0,2,13,0
09,24,경북,경주시,6,0,2,3,2
09,24,경북,안동시,2,0,0,3,0
09,24,경북,구미시,6,0,2,12,0
09,24,경북,영천시,1,0,0,2,1
09,24,경북,문경시,1,0,0,2,0
09,24,경북,상주시,1,0,0,2,0
09,24,경북,군위군,1,0,1,4,0
09,24,경북,영양군,1,0,1,1,0
09,24,경북,영덕군,1,0,0,1,0
09,24,경북,칠곡군,1,0,1,0,0
09,24,경북,예천군,2,0,1,4,0
09,24,경북,경산시,4,0,0,7,0
09,24,경남,진주시,2,0,0,4,0
09,24,경남,통영시,1,0,1,0,0
09,24,경남,김해시,2,0,0,3,0
09,24,경남,밀양시,1,0,0,1,0
09,24,경남,거제시,3,0,0,2,2
09,24,경남,함안군,2,0,1,5,0
09,24,경남,창녕군,1,0,1,0,0
09,24,경남,양산시,5,0,0,7,0
09,24,경남,고성군,1,0,0,2,0
09,24,경남,사천시,3,0,0,3,0
09,24,경남,함양군,2,0,1,2,0
09,24,경남,거창군,2,0,0,3,0
09,24,경남,합천군,1,0,2,1,0
09,24,경남,창원시(통합),8,0,1,10,0
09,24,제주,제주시,5,0,3,2,1
09,24,대구,중구,3,0,1,6,0
09,24,대구,동구,1,0,0,1,0
09,24,대구,서구,3,0,1,2,0
09,24,대구,북구,5,0,1,5,1
09,24,대구,수성구,11,0,1,17,4
09,24,대구,달서구,7,0,4,7,0
09,24,대구,달성군,1,0,0,3,0
09,24,인천,중구,2,0,1,4,0
09,24,인천,미추홀구,5,0,0,8,0
09,24,인천,부평구,4,0,0,5,0
09,24,인천,남동구,7,0,1,13,0
09,24,인천,서구,5,0,2,7,0
09,24,인천,연수구,3,0,2,1,0
09,24,인천,계양구,3,0,0,5,0
09,24,광주,동구,4,0,0,8,1
09,24,광주,서구,10,0,0,16,0
09,24,광주,북구,7,0,1,9,1
09,24,광주,광산구,6,0,0,14,0
09,24,대전,동구,1,0,0,1,0
09,24,대전,중구,2,0,1,1,0
09,24,대전,서구,7,0,2,8,0
09,24,대전,유성구,7,0,2,7,1
09,24,대전,대덕구,5,0,1,5,0
09,24,울산,중구,3,0,1,3,1
09,24,울산,남구,3,0,0,3,4
09,24,울산,동구,1,0,1,0,0
09,24,울산,북구,2,0,2,1,0
09,24,울산,울주군,2,0,1,1,2
09,24,세종,세종시,2,0,1,1,0
09,25,서울,종로구,5,0,0,8,0
09,25,서울,중구,1,0,0,1,0
09,25,서울,용산구,3,1,1,2,0
09,25,서울,성동구,1,0,0,1,0
09,25,서울,동대문구,1,0,0,2,0
09,25,서울,성북구,2,0,0,2,0
09,25,서울,도봉구,3,0,0,3,0
09,25,서울,은평구,3,0,0,3,0
09,25,서울,서대문구,6,0,2,4,0
09,25,서울,강서구,6,0,2,9,1
09,25,서울,구로구,3,0,0,3,1
09,25,서울,영등포구,11,0,1,18,2
09,25,서울,동작구,7,0,3,4,0
09,25,서울,관악구,2,0,1,1,0
09,25,서울,강남구,7,0,1,7,0
09,25,서울,강동구,2,0,0,3,0
09,25,서울,송파구,10,0,5,10,0
09,25,서울,서초구,2,0,1,3,0
09,25,서울,양천구,7,0,4,8,0
09,25,서울,중랑구,4,0,1,3,1
09,25,서울,노원구,6,0,0,10,0
09,25,서울,광진구,2,0,1,3,1
09,25,서울,금천구,2,0,0,6,0
09,25,부산,중구,1,0,1,0,0
09,25,부산,부산진구,6,0,0,8,0
09,25,부산,동래구,2,1,0,2,0
09,25,부산,남구,3,0,1,2,0
09,25,부산,사하구,4,0,1,3,0
09,25,부산,연제구,4,0,2,3,0
09,25,부산,수영구,2,0,0,2,0
09,25,부산,사상구,1,0,1,0,0
09,25,부산,기장군,2,0,0,3,2
09,25,경기,수원시,8,0,1,5,2
09,25,경기,성남시,6,0,4,4,0
09,25,경기,안양시,1,0,0,0,1
09,25,경기,부천시,8,0,0,12,1
09,25,경기,안산시,5,0,2,6,0
09,25,경기,평택시,11,0,0,15,4
09,25,경기,광명시,2,0,0,8,0
09,25,경기,구리시,1,0,0,2,0
09,25,경기,양주시,2,0,0,2,0
09,25,경기,여주시,2,0,3,22,2
09,25,경기,화성시,7,0,1,11,0
09,25,경기,시흥시,6,0,3,4,0
09,25,경기,파주시,6,0,1,4,1
09,25,경기,고양시,8,0,2,13,0
09,25,경기,광주시,3,0,1,7,1
09,25,경기,연천군,1,0,0,1,0
09,25,경기,포천시,2,0,0,4,0
09,25,경기,가평군,2,0,1,2,0
09,25,경기,양평군,3,0,1,3,0
09,25,경기,이천시,3,0,1,4,0
09,25,경기,용인시,6,0,2,7,0
09,25,경기,안성시,2,0,0,4,1
09,25,경기,군포시,1,0,1,0,0
09,25,경기,남양주시,4,0,0,6,0
09,25,경기,오산시,3,0,0,10,0
09,25,경기,하남시,2,0,1,2,0
09,25,강원,춘천시,4,0,1,8,4
09,25,강원,원주시,6,0,0,19,0
09,25,강원,동해시,1,0,0,3,0
09,25,강원,강릉시,5,0,0,6,0
09,25,강원,태백시,1,0,0,1,0
09,25,강원,홍천군,1,0,1,0,0
09,25,강원,영월군,1,0,0,0,1
09,25,강원,평창군,1,0,0,1,0
09,25,강원,화천군,2,0,2,3,0
09,25,충북,청주시,8,0,7,3,0
09,25,충북,충주시,2,0,1,4,1
09,25,충북,제천시,2,0,0,5,0
09,25,충북,보은군,1,0,0,2,0
09,25,충북,진천군,1,0,1,1,0
09,25,충북,음성군,1,1,0,0,0
09,25,충북,단양군,1,0,0,1,0
09,25,충남,천안시,5,0,0,13,0
09,25,충남,아산시,5,0,0,11,0
09,25,충남,공주시,2,0,2,1,0
09,25,충남,서산시,1,0,1,0,0
09,25,충남,서천군,1,0,0,1,0
09,25,충남,예산군,2,0,0,5,0
09,25,충남,당진시,3,0,1,2,0
09,25,전북,전주시,4,0,1,3,0
09,25,전북,군산시,4,0,1,4,0
09,25,전북,남원시,1,0,1,0,0
09,25,전북,김제시,1,0,2,0,0
09,25,전북,완주군,1,0,0,3,0
09,25,전북,익산시,4,0,2,4,0
09,25,전남,목포시,2,0,1,6,0
09,25,전남,여수시,6,0,1,6,0
09,25,전남,순천시,1,0,0,1,0
09,25,전남,나주시,1,0,1,0,0
09,25,전남,광양시,5,0,2,4,1
09,25,전남,담양군,1,0,1,0,0
09,25,전남,고흥군,1,0,1,0,0
09,25,전남,보성군,1,0,0,2,0
09,25,전남,영암군,3,1,1,3,3
09,25,전남,무안군,1,0,0,5,0
09,25,전남,영광군,1,0,0,1,0
09,25,전남,장성군,1,0,0,0,1
09,25,전남,진도군,1,0,1,0,0
09,25,경북,포항시,2,0,0,1,1
09,25,경북,경주시,2,0,0,2,1
09,25,경북,안동시,1,0,1,0,0
09,25,경북,구미시,3,0,1,3,0
09,25,경북,영주시,3,0,2,2,0
09,25,경북,영천시,2,0,0,6,0
09,25,경북,문경시,1,0,0,1,0
09,25,경북,청송군,1,0,1,0,0
09,25,경북,성주군,1,0,1,0,0
09,25,경북,칠곡군,3,0,2,3,0
09,25,경북,경산시,2,0,2,1,0
09,25,경남,진주시,1,0,0,1,0
09,25,경남,통영시,1,0,0,1,0
09,25,경남,김해시,5,0,3,5,0
09,25,경남,밀양시,4,0,0,9,0
09,25,경남,거제시,1,0,0,1,0
09,25,경남,양산시,1,0,0,2,0
09,25,경남,사천시,5,0,0,7,1
09,25,경남,함양군,1,0,0,4,0
09,25,경남,합천군,1,0,0,1,0
09,25,경남,창원시(통합),2,0,1,1,0
09,25,제주,제주시,6,0,1,7,0
09,25,제주,서귀포시,8,0,5,8,1
09,25,대구,중구,1,0,1,0,0
09,25,대구,동구,6,0,3,4,0
09,25,대구,서구,1,0,0,1,0
09,25,대구,북구,7,0,2,6,1
09,25,대구,수성구,2,0,0,2,0
09,25,대구,달서구,3,0,0,3,0
09,25,대구,달성군,1,0,0,4,0
09,25,인천,중구,3,0,0,6,0
09,25,인천,미추홀구,1,0,3,2,0
09,25,인천,부평구,2,0,0,2,0
09,25,인천,남동구,3,0,0,3,0
09,25,인천,서구,3,0,0,3,0
09,25,인천,연수구,2,0,0,4,0
09,25,인천,강화군,1,0,0,3,0
09,25,광주,동구,1,0,1,0,0
09,25,광주,서구,4,0,0,7,0
09,25,광주,북구,5,0,0,5,0
09,25,광주,광산구,2,0,0,1,1
09,25,대전,동구,3,0,1,5,0
09,25,대전,중구,2,0,1,2,0
09,25,대전,서구,7,0,0,9,0
09,25,대전,유성구,2,0,0,5,0
09,25,대전,대덕구,2,0,1,1,0
09,25,울산,중구,2,0,0,2,0
09,25,울산,남구,1,0,0,0,1
09,25,울산,동구,3,0,2,4,0
09,25,울산,북구,2,0,2,2,0
09,25,울산,울주군,2,0,2,1,0
09,26,서울,종로구,2,0,0,2,0
09,26,서울,용산구,1,0,1,0,0
09,26,서울,성동구,2,0,0,4,0
09,26,서울,동대문구,8,0,3,4,3
09,26,서울,성북구,1,0,1,0,0
09,26,서울,도봉구,3,0,0,4,0
09,26,서울,은평구,5,0,4,5,0
09,26,서울,서대문구,1,0,0,1,0
09,26,서울,마포구,7,0,2,5,0
09,26,서울,강서구,7,0,0,8,0
09,26,서울,구로구,7,0,4,4,1
09,26,서울,영등포구,9,0,2,12,0
09,26,서울,동작구,3,0,0,3,0
09,26,서울,관악구,3,0,2,3,0
09,26,서울,강남구,9,0,2,9,0
09,26,서울,송파구,8,0,4,5,1
09,26,서울,서초구,4,0,0,4,0
09,26,서울,양천구,5,0,1,6,0
09,26,서울,중랑구,3,0,3,1,0
09,26,서울,노원구,5,0,1,3,1
09,26,서울,광진구,1,0,0,1,0
09,26,서울,강북구,2,0,1,0,1
09,26,서울,금천구,2,0,0,3,1
09,26,부산,중구,1,0,0,1,0
09,26,부산,서구,2,0,0,3,0
09,26,부산,부산진구,3,0,2,2,0
09,26,부산,남구,2,0,0,2,0
09,26,부산,북구,1,0,1,0,0
09,26,부산,해운대구,2,0,1,1,0
09,26,부산,사하구,3,0,4,0,0
09,26,부산,금정구,4,0,2,2,0
09,26,부산,강서구,4,0,1,3,0
09,26,부산,연제구,1,0,0,1,0
09,26,부산,수영구,2,0,0,3,0
09,26,부산,사상구,2,0,2,0,0
09,26,경기,수원시,11,0,2,11,0
09,26,경기,성남시,6,0,7,8,1
09,26,경기,의정부시,9,0,3,6,3
09,26,경기,부천시,11,0,1,10,0
09,26,경기,안산시,10,1,2,10,0
09,26,경기,평택시,11,0,3,7,4
09,26,경기,광명시,4,0,1,5,0
09,26,경기,구리시,1,0,0,1,0
09,26,경기,양주시,4,0,2,6,0
09,26,경기,여주시,1,0,3,1,0
09,26,경기,화성시,9,0,0,12,1
09,26,경기,시흥시,6,0,3,5,1
09,26,경기,파주시,3,0,1,2,0
09,26,경기,고양시,6,0,1,7,0
09,26,경기,광주시,5,0,0,9,0
09,26,경기,포천시,7,0,2,15,0
09,26,경기,양평군,2,0,1,1,0
09,26,경기,이천시,3,0,0,2,1
09,26,경기,용인시,16,0,3,25,0
09,26,경기,안성시,3,0,1,3,0
09,26,경기,김포시,5,0,3,5,0
09,26,경기,동두천시,1,0,0,1,0
09,26,경기,군포시,1,0,0,0,1
09,26,경기,남양주시,3,0,1,4,0
09,26,경기,오산시,3,0,1,3,0
09,26,경기,하남시,2,0,1,1,0
09,26,강원,춘천시,5,0,1,3,8
09,26,강원,원주시,3,0,0,3,0
09,26,강원,동해시,1,0,1,0,0
09,26,강원,강릉시,2,0,0,5,0
09,26,강원,태백시,1,0,0,1,0
09,26,강원,홍천군,2,0,0,4,0
09,26,강원,횡성군,2,0,0,2,0
09,26,강원,평창군,1,0,0,1,0
09,26,강원,양양군,1,0,1,0,0
09,26,충북,청주시,10,0,1,16,2
09,26,충북,충주시,6,0,3,6,0
09,26,충북,제천시,5,0,1,10,1
09,26,충북,보은군,1,0,0,2,0
09,26,충북,영동군,3,0,1,5,0
09,26,충북,진천군,1,0,0,2,0
09,26,충북,괴산군,1,0,1,0,0
09,26,충북,음성군,2,0,0,3,0
09,26,충북,단양군,2,0,1,1,0
09,26,충북,증평군,1,0,1,0,0
09,26,충남,천안시,14,0,3,19,0
09,26,충남,아산시,4,1,1,2,0
09,26,충남,공주시,2,0,1,2,0
09,26,충남,서산시,1,0,0,1,0
09,26,충남,금산군,1,0,0,1,0
09,26,충남,홍성군,1,0,1,0,0
09,26,충남,예산군,1,0,0,1,0
09,26,충남,당진시,1,0,0,0,1
09,26,전북,전주시,4,0,1,4,0
09,26,전북,군산시,5,0,0,8,0
09,26,전북,정읍시,1,0,4,0,0
09,26,전북,김제시,1,1,0,0,0
09,26,전북,부안군,1,0,1,1,0
09,26,전북,익산시,7,0,1,10,1
09,26,전남,목포시,6,0,1,7,1
09,26,전남,여수시,7,0,1,6,0
09,26,전남,순천시,2,0,1,1,0
09,26,전남,나주시,1,0,0,1,0
09,26,전남,광양시,2,0,1,2,0
09,26,전남,담양군,1,0,1,0,0
09,26,전남,고흥군,1,0,0,1,0
09,26,전남,화순군,1,0,1,1,0
09,26,전남,강진군,1,0,1,1,0
09,26,전남,영암군,1,0,0,2,0
09,26,전남,함평군,1,0,0,2,0
09,26,전남,장성군,1,0,0,1,0
09,26,전남,완도군,1,0,0,1,0
09,26,경북,포항시,6,0,1,5,0
09,26,경북,경주시,1,0,0,1,0
09,26,경북,김천시,3,0,1,2,1
09,26,경북,안동시,4,1,1,2,1
09,26,경북,구미시,4,0,2,2,0
09,26,경북,영주시,1,0,0,1,0
09,26,경북,문경시,3,0,1,0,2
09,26,경북,상주시,2,0,0,4,0
09,26,경북,영덕군,2,0,2,0,1
09,26,경북,청도군,1,0,0,0,1
09,26,경북,고령군,1,0,1,0,0
09,26,경북,성주군,1,0,0,1,0
09,26,경북,칠곡군,3,0,0,3,0
09,26,경북,울진군,3,0,1,2,0
09,26,경남,진주시,3,0,0,3,0
09,26,경남,통영시,1,0,1,0,0
09,26,경남,김해시,3,0,2,2,0
09,26,경남,함안군,1,0,1,0,0
09,26,경남,양산시,2,1,1,0,0
09,26,경남,사천시,4,0,1,6,0
09,26,경남,남해군,1,0,3,0,0
09,26,경남,함양군,2,0,0,1,1
09,26,경남,합천군,1,0,0,2,0
09,26,경남,창원시(통합),7,0,3,8,0
09,26,제주,제주시,11,1,3,9,4
09,26,제주,서귀포시,1,0,1,0,0
09,26,대구,중구,4,0,0,4,0
09,26,대구,동구,6,0,1,7,0
09,26,대구,서구,2,0,0,2,0
09,26,대구,남구,2,0,1,1,0
09,26,대구,북구,4,0,2,3,0
09,26,대구,수성구,5,0,2,3,1
09,26,대구,달서구,6,0,1,8,0
09,26,대구,달성군,2,0,0,4,0
09,26,인천,중구,3,0,1,6,0
09,26,인천,동구,2,0,0,2,0
09,26,인천,미추홀구,3,0,0,3,0
